survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone
1,3,female,0.75,2,1,19.2583,C,Third,child,False,Cherbourg,yes,False
0,3,male,38.0,0,0,8.6625,S,Third,man,True,Southampton,no,True
1,2,female,33.0,1,2,27.75,S,Second,woman,False,Southampton,yes,False
1,2,female,23.0,0,0,13.7917,C,Second,woman,False,Cherbourg,yes,True
0,3,female,22.0,0,0,9.8375,S,Third,woman,False,Southampton,no,True
0,2,male,34.0,1,0,21.0,S,Second,man,True,Southampton,no,False
0,3,male,29.0,1,0,7.0458,S,Third,man,True,Southampton,no,False
0,3,male,22.0,0,0,7.5208,S,Third,man,True,Southampton,no,True
1,3,female,2.0,0,1,12.2875,S,Third,child,False,Southampton,yes,False
0,3,male,9.0,5,2,46.9,S,Third,child,False,Southampton,no,False
0,3,male,50.0,0,0,8.05,S,Third,man,True,Southampton,no,True
1,3,female,63.0,0,0,9.5875,S,Third,woman,False,Southampton,yes,True
1,1,male,25.0,1,0,91.0792,C,First,man,True,Cherbourg,yes,False
1,1,female,35.0,1,0,90.0,S,First,woman,False,Southampton,yes,False
0,1,male,58.0,0,0,29.7,C,First,man,True,Cherbourg,no,True
0,3,male,30.0,0,0,8.05,S,Third,man,True,Southampton,no,True
1,3,male,9.0,1,1,15.9,S,Third,child,False,Southampton,yes,False
0,3,male,21.0,0,0,7.25,S,Third,man,True,Southampton,no,True
0,1,male,55.0,0,0,30.5,S,First,man,True,Southampton,no,True
0,1,male,71.0,0,0,49.5042,C,First,man,True,Cherbourg,no,True
0,3,male,21.0,0,0,8.05,S,Third,man,True,Southampton,no,True
1,1,female,54.0,1,0,78.2667,C,First,woman,False,Cherbourg,yes,False
0,1,female,25.0,1,2,151.55,S,First,woman,False,Southampton,no,False
0,3,male,24.0,0,0,7.7958,S,Third,man,True,Southampton,no,True
0,3,male,17.0,0,0,8.6625,S,Third,man,True,Southampton,no,True
0,3,female,21.0,0,0,7.75,Q,Third,woman,False,Queenstown,no,True
0,3,female,37.0,0,0,9.5875,S,Third,woman,False,Southampton,no,True
1,1,female,16.0,0,0,86.5,S,First,woman,False,Southampton,yes,True
0,1,male,18.0,1,0,108.9,C,First,man,True,Cherbourg,no,False
1,2,female,33.0,0,2,26.0,S,Second,woman,False,Southampton,yes,False
0,3,male,28.0,0,0,22.525,S,Third,man,True,Southampton,no,True
1,3,male,26.0,0,0,56.4958,S,Third,man,True,Southampton,yes,True
1,3,male,29.0,0,0,7.75,Q,Third,man,True,Queenstown,yes,True
1,1,male,36.0,0,0,26.2875,S,First,man,True,Southampton,yes,True
1,1,female,54.0,1,0,59.4,C,First,woman,False,Cherbourg,yes,False
0,3,male,24.0,0,0,7.4958,S,Third,man,True,Southampton,no,True
0,1,male,47.0,0,0,34.0208,S,First,man,True,Southampton,no,True
1,2,female,34.0,0,0,10.5,S,Second,woman,False,Southampton,yes,True
1,2,female,36.0,1,0,26.0,S,Second,woman,False,Southampton,yes,False
0,3,male,32.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,1,female,30.0,0,0,93.5,S,First,woman,False,Southampton,yes,True
0,3,male,22.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,1,female,44.0,0,1,57.9792,C,First,woman,False,Cherbourg,yes,False
0,3,male,40.5,0,0,7.75,Q,Third,man,True,Queenstown,no,True
1,2,female,50.0,0,0,10.5,S,Second,woman,False,Southampton,yes,True
0,3,male,39.0,0,0,7.925,S,Third,man,True,Southampton,no,True
0,2,male,23.0,2,1,11.5,S,Second,man,True,Southampton,no,False
1,2,female,2.0,1,1,26.0,S,Second,child,False,Southampton,yes,False
0,3,male,17.0,1,1,7.2292,C,Third,man,True,Cherbourg,no,False
0,3,female,30.0,0,0,8.6625,S,Third,woman,False,Southampton,no,True
1,2,female,7.0,0,2,26.25,S,Second,child,False,Southampton,yes,False
0,1,male,45.0,0,0,26.55,S,First,man,True,Southampton,no,True
1,1,female,30.0,0,0,106.425,C,First,woman,False,Cherbourg,yes,True
1,1,female,22.0,0,2,49.5,C,First,woman,False,Cherbourg,yes,False
1,1,female,36.0,0,2,71.0,S,First,woman,False,Southampton,yes,False
0,3,female,9.0,4,2,31.275,S,Third,child,False,Southampton,no,False
0,3,female,11.0,4,2,31.275,S,Third,child,False,Southampton,no,False
1,2,male,32.0,1,0,26.0,S,Second,man,True,Southampton,yes,False
0,1,male,50.0,1,0,106.425,C,First,man,True,Cherbourg,no,False
0,1,male,64.0,0,0,26.0,S,First,man,True,Southampton,no,True
1,2,female,19.0,1,0,26.0,S,Second,woman,False,Southampton,yes,False
0,3,male,33.0,1,1,20.525,S,Third,man,True,Southampton,no,False
1,2,male,8.0,1,1,36.75,S,Second,child,False,Southampton,yes,False
1,1,male,17.0,0,2,110.8833,C,First,man,True,Cherbourg,yes,False
0,2,male,27.0,0,0,26.0,S,Second,man,True,Southampton,no,True
1,3,male,22.0,0,0,7.225,C,Third,man,True,Cherbourg,yes,True
1,3,female,22.0,0,0,7.775,S,Third,woman,False,Southampton,yes,True
0,1,male,62.0,0,0,26.55,S,First,man,True,Southampton,no,True
1,1,female,48.0,1,0,39.6,C,First,woman,False,Cherbourg,yes,False
1,1,female,39.0,1,1,79.65,S,First,woman,False,Southampton,yes,False
1,3,female,36.0,1,0,17.4,S,Third,woman,False,Southampton,yes,False
0,3,male,40.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,2,male,28.0,0,0,13.5,S,Second,man,True,Southampton,no,True
0,3,male,24.0,2,0,24.15,S,Third,man,True,Southampton,no,False
0,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,3,female,29.0,0,4,21.075,S,Third,woman,False,Southampton,no,False
1,3,male,32.0,0,0,7.8542,S,Third,man,True,Southampton,yes,True
1,2,male,62.0,0,0,10.5,S,Second,man,True,Southampton,yes,True
1,1,female,53.0,2,0,51.4792,S,First,woman,False,Southampton,yes,False
1,1,male,36.0,0,0,26.3875,S,First,man,True,Southampton,yes,True
0,3,male,16.0,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,male,19.0,0,0,14.5,S,Third,man,True,Southampton,no,True
1,2,female,34.0,0,0,13.0,S,Second,woman,False,Southampton,yes,True
1,1,female,39.0,1,0,55.9,S,First,woman,False,Southampton,yes,False
1,3,male,32.0,0,0,7.925,S,Third,man,True,Southampton,yes,True
1,2,female,25.0,1,1,30.0,S,Second,woman,False,Southampton,yes,False
1,1,female,39.0,1,1,110.8833,C,First,woman,False,Cherbourg,yes,False
0,2,male,54.0,0,0,26.0,S,Second,man,True,Southampton,no,True
0,1,male,36.0,0,0,40.125,C,First,man,True,Cherbourg,no,True
1,1,female,18.0,0,2,79.65,S,First,woman,False,Southampton,yes,False
0,2,male,47.0,0,0,15.0,S,Second,man,True,Southampton,no,True
1,1,male,60.0,1,1,79.2,C,First,man,True,Cherbourg,yes,False
0,3,male,22.0,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,male,35.0,0,0,7.125,S,Third,man,True,Southampton,no,True
1,1,female,52.0,1,0,78.2667,C,First,woman,False,Cherbourg,yes,False
0,3,male,47.0,0,0,7.25,S,Third,man,True,Southampton,no,True
0,2,male,37.0,1,0,26.0,S,Second,man,True,Southampton,no,False
0,3,male,36.0,1,1,24.15,S,Third,man,True,Southampton,no,False
0,3,male,49.0,0,0,0.0,S,Third,man,True,Southampton,no,True
1,1,male,49.0,1,0,56.9292,C,First,man,True,Cherbourg,yes,False
1,2,female,24.0,2,1,27.0,S,Second,woman,False,Southampton,yes,False
0,3,male,44.0,0,0,8.05,S,Third,man,True,Southampton,no,True
1,1,male,35.0,0,0,26.55,C,First,man,True,Cherbourg,yes,True
0,3,male,36.0,1,0,15.55,S,Third,man,True,Southampton,no,False
0,3,male,30.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,1,male,27.0,0,0,30.5,S,First,man,True,Southampton,yes,True
1,2,female,22.0,1,2,41.5792,C,Second,woman,False,Cherbourg,yes,False
1,1,female,40.0,0,0,153.4625,S,First,woman,False,Southampton,yes,True
0,3,female,39.0,1,5,31.275,S,Third,woman,False,Southampton,no,False
0,3,male,35.0,0,0,8.05,S,Third,man,True,Southampton,no,True
1,2,female,24.0,1,2,65.0,S,Second,woman,False,Southampton,yes,False
0,3,male,34.0,1,1,14.4,S,Third,man,True,Southampton,no,False
0,3,female,26.0,1,0,16.1,S,Third,woman,False,Southampton,no,False
1,2,female,4.0,2,1,39.0,S,Second,child,False,Southampton,yes,False
0,2,male,26.0,0,0,10.5,S,Second,man,True,Southampton,no,True
0,3,male,27.0,1,0,14.4542,C,Third,man,True,Cherbourg,no,False
1,1,male,42.0,1,0,52.5542,S,First,man,True,Southampton,yes,False
1,3,male,20.0,1,1,15.7417,C,Third,man,True,Cherbourg,yes,False
0,3,male,21.0,0,0,7.8542,S,Third,man,True,Southampton,no,True
0,3,male,21.0,0,0,16.1,S,Third,man,True,Southampton,no,True
0,1,male,61.0,0,0,32.3208,S,First,man,True,Southampton,no,True
0,2,male,57.0,0,0,12.35,Q,Second,man,True,Queenstown,no,True
1,1,female,21.0,0,0,77.9583,S,First,woman,False,Southampton,yes,True
0,3,male,26.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,1,male,80.0,0,0,30.0,S,First,man,True,Southampton,yes,True
0,3,male,51.0,0,0,7.0542,S,Third,man,True,Southampton,no,True
1,1,male,32.0,0,0,30.5,C,First,man,True,Cherbourg,yes,True
0,3,female,9.0,3,2,27.9,S,Third,child,False,Southampton,no,False
1,2,female,28.0,0,0,13.0,S,Second,woman,False,Southampton,yes,True
0,3,male,32.0,0,0,7.925,S,Third,man,True,Southampton,no,True
0,2,male,31.0,1,1,26.25,S,Second,man,True,Southampton,no,False
0,3,female,41.0,0,5,39.6875,S,Third,woman,False,Southampton,no,False
0,3,male,20.0,0,0,7.8542,S,Third,man,True,Southampton,no,True
1,1,female,24.0,0,0,69.3,C,First,woman,False,Cherbourg,yes,True
0,3,female,2.0,3,2,27.9,S,Third,child,False,Southampton,no,False
1,3,female,0.75,2,1,19.2583,C,Third,child,False,Cherbourg,yes,False
1,1,male,48.0,1,0,76.7292,C,First,man,True,Cherbourg,yes,False
0,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,1,male,56.0,0,0,35.5,C,First,man,True,Cherbourg,yes,True
1,3,female,23.0,0,0,7.55,S,Third,woman,False,Southampton,yes,True
1,2,female,18.0,0,1,23.0,S,Second,woman,False,Southampton,yes,False
0,3,male,21.0,0,0,8.4333,S,Third,man,True,Southampton,no,True
0,3,female,18.0,0,0,6.75,Q,Third,woman,False,Queenstown,no,True
0,2,male,24.0,2,0,73.5,S,Second,man,True,Southampton,no,False
0,3,female,32.0,1,1,15.5,Q,Third,woman,False,Queenstown,no,False
0,2,male,23.0,0,0,13.0,S,Second,man,True,Southampton,no,True
0,1,male,58.0,0,2,113.275,C,First,man,True,Cherbourg,no,False
1,1,male,50.0,2,0,133.65,S,First,man,True,Southampton,yes,False
0,3,male,40.0,0,0,7.225,C,Third,man,True,Cherbourg,no,True
0,1,male,47.0,0,0,25.5875,S,First,man,True,Southampton,no,True
0,3,male,36.0,0,0,7.4958,S,Third,man,True,Southampton,no,True
1,3,male,20.0,1,0,7.925,S,Third,man,True,Southampton,yes,False
0,2,male,32.0,2,0,73.5,S,Second,man,True,Southampton,no,False
0,2,male,25.0,0,0,13.0,S,Second,man,True,Southampton,no,True
0,3,male,43.0,0,0,8.05,S,Third,man,True,Southampton,no,True
1,2,female,40.0,1,1,39.0,S,Second,woman,False,Southampton,yes,False
0,1,male,31.0,1,0,52.0,S,First,man,True,Southampton,no,False
0,2,male,70.0,0,0,10.5,S,Second,man,True,Southampton,no,True
1,2,male,31.0,0,0,13.0,S,Second,man,True,Southampton,yes,True
0,3,male,18.0,0,0,7.775,S,Third,man,True,Southampton,no,True
0,3,male,24.5,0,0,8.05,S,Third,man,True,Southampton,no,True
1,3,female,18.0,0,0,9.8417,S,Third,woman,False,Southampton,yes,True
0,3,female,43.0,1,6,46.9,S,Third,woman,False,Southampton,no,False
1,1,male,36.0,0,1,512.3292,C,First,man,True,Cherbourg,yes,False
1,1,male,27.0,0,0,76.7292,C,First,man,True,Cherbourg,yes,True
0,3,male,20.0,0,0,9.225,S,Third,man,True,Southampton,no,True
0,3,male,14.0,5,2,46.9,S,Third,child,False,Southampton,no,False
0,2,male,60.0,1,1,39.0,S,Second,man,True,Southampton,no,False
0,2,male,25.0,1,2,41.5792,C,Second,man,True,Cherbourg,no,False
0,3,male,14.0,4,1,39.6875,S,Third,child,False,Southampton,no,False
0,3,male,19.0,0,0,10.1708,S,Third,man,True,Southampton,no,True
0,3,male,18.0,0,0,7.7958,S,Third,man,True,Southampton,no,True
1,1,female,15.0,0,1,211.3375,S,First,child,False,Southampton,yes,False
1,1,male,31.0,1,0,57.0,S,First,man,True,Southampton,yes,False
1,3,female,4.0,0,1,13.4167,C,Third,child,False,Cherbourg,yes,False
0,3,male,25.0,0,0,7.225,C,Third,man,True,Cherbourg,no,True
0,1,male,60.0,0,0,26.55,S,First,man,True,Southampton,no,True
0,2,male,52.0,0,0,13.5,S,Second,man,True,Southampton,no,True
0,3,male,44.0,0,0,8.05,S,Third,man,True,Southampton,no,True
0,1,male,49.0,1,1,110.8833,C,First,man,True,Cherbourg,no,False
0,3,male,42.0,0,0,7.65,S,Third,man,True,Southampton,no,True
1,1,female,18.0,1,0,227.525,C,First,woman,False,Cherbourg,yes,False
1,1,male,35.0,0,0,26.2875,S,First,man,True,Southampton,yes,True
0,3,female,18.0,0,1,14.4542,C,Third,woman,False,Cherbourg,no,False
0,3,male,25.0,0,0,7.7417,Q,Third,man,True,Queenstown,no,True
0,3,male,26.0,1,0,7.8542,S,Third,man,True,Southampton,no,False
0,2,male,39.0,0,0,26.0,S,Second,man,True,Southampton,no,True
1,2,female,45.0,0,0,13.5,S,Second,woman,False,Southampton,yes,True
1,1,male,42.0,0,0,26.2875,S,First,man,True,Southampton,yes,True
1,1,female,22.0,0,0,151.55,S,First,woman,False,Southampton,yes,True
1,1,female,24.0,0,0,49.5042,C,First,woman,False,Cherbourg,yes,True
1,1,male,48.0,1,0,52.0,S,First,man,True,Southampton,yes,False
0,3,male,29.0,0,0,9.4833,S,Third,man,True,Southampton,no,True
0,2,male,52.0,0,0,13.0,S,Second,man,True,Southampton,no,True
0,3,male,19.0,0,0,7.65,S,Third,man,True,Southampton,no,True
1,1,female,38.0,0,0,227.525,C,First,woman,False,Cherbourg,yes,True
1,2,female,27.0,0,0,10.5,S,Second,woman,False,Southampton,yes,True
0,3,male,33.0,0,0,7.775,S,Third,man,True,Southampton,no,True
1,2,female,6.0,0,1,33.0,S,Second,child,False,Southampton,yes,False
0,3,male,17.0,1,0,7.0542,S,Third,man,True,Southampton,no,False
0,2,male,34.0,0,0,13.0,S,Second,man,True,Southampton,no,True
0,2,male,50.0,0,0,13.0,S,Second,man,True,Southampton,no,True
1,1,male,27.0,1,0,53.1,S,First,man,True,Southampton,yes,False
0,3,male,20.0,0,0,8.6625,S,Third,man,True,Southampton,no,True
1,2,female,30.0,3,0,21.0,S,Second,woman,False,Southampton,yes,False
0,2,male,25.0,1,0,26.0,S,Second,man,True,Southampton,no,False
0,3,female,25.0,1,0,7.925,S,Third,woman,False,Southampton,no,False
1,1,female,29.0,0,0,211.3375,S,First,woman,False,Southampton,yes,True
0,3,male,11.0,0,0,18.7875,C,Third,child,False,Cherbourg,no,True
0,2,male,23.0,0,0,13.0,S,Second,man,True,Southampton,no,True
0,2,male,23.0,0,0,13.0,S,Second,man,True,Southampton,no,True
0,3,male,28.5,0,0,16.1,S,Third,man,True,Southampton,no,True
0,3,female,48.0,1,3,34.375,S,Third,woman,False,Southampton,no,False
1,1,male,35.0,0,0,512.3292,C,First,man,True,Cherbourg,yes,True
0,1,male,36.0,1,0,78.85,S,First,man,True,Southampton,no,False
1,1,female,21.0,2,2,262.375,C,First,woman,False,Cherbourg,yes,False
0,3,male,24.0,1,0,16.1,S,Third,man,True,Southampton,no,False
1,3,male,31.0,0,0,7.925,S,Third,man,True,Southampton,yes,True
0,1,male,70.0,1,1,71.0,S,First,man,True,Southampton,no,False
0,3,male,16.0,1,1,20.25,S,Third,man,True,Southampton,no,False
1,2,female,30.0,0,0,13.0,S,Second,woman,False,Southampton,yes,True
0,1,male,19.0,1,0,53.1,S,First,man,True,Southampton,no,False
0,3,male,31.0,0,0,7.75,Q,Third,man,True,Queenstown,no,True
1,2,female,4.0,1,1,23.0,S,Second,child,False,Southampton,yes,False
1,3,male,6.0,0,1,12.475,S,Third,child,False,Southampton,yes,False
0,3,male,33.0,0,0,9.5,S,Third,man,True,Southampton,no,True
0,3,male,23.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,2,female,48.0,1,2,65.0,S,Second,woman,False,Southampton,yes,False
1,2,male,0.67,1,1,14.5,S,Second,child,False,Southampton,yes,False
0,3,male,28.0,0,0,7.7958,S,Third,man,True,Southampton,no,True
0,2,male,18.0,0,0,11.5,S,Second,man,True,Southampton,no,True
0,3,male,34.0,0,0,8.05,S,Third,man,True,Southampton,no,True
1,1,female,33.0,0,0,86.5,S,First,woman,False,Southampton,yes,True
0,3,male,41.0,0,0,7.125,S,Third,man,True,Southampton,no,True
1,3,male,20.0,0,0,7.2292,C,Third,man,True,Cherbourg,yes,True
1,1,female,36.0,1,2,120.0,S,First,woman,False,Southampton,yes,False
0,3,male,16.0,0,0,7.775,S,Third,man,True,Southampton,no,True
1,1,female,51.0,1,0,77.9583,S,First,woman,False,Southampton,yes,False
0,3,female,30.5,0,0,7.75,Q,Third,woman,False,Queenstown,no,True
0,3,male,32.0,0,0,8.3625,S,Third,man,True,Southampton,no,True
0,3,male,24.0,0,0,9.5,S,Third,man,True,Southampton,no,True
0,3,male,48.0,0,0,7.8542,S,Third,man,True,Southampton,no,True
0,2,female,57.0,0,0,10.5,S,Second,woman,False,Southampton,no,True
1,2,female,54.0,1,3,23.0,S,Second,woman,False,Southampton,yes,False
0,3,male,18.0,0,0,7.75,S,Third,man,True,Southampton,no,True
1,3,female,5.0,0,0,12.475,S,Third,child,False,Southampton,yes,True
1,1,female,43.0,0,1,211.3375,S,First,woman,False,Southampton,yes,False
1,3,female,13.0,0,0,7.2292,C,Third,child,False,Cherbourg,yes,True
1,1,female,17.0,1,0,57.0,S,First,woman,False,Southampton,yes,False
0,1,male,29.0,0,0,30.0,S,First,man,True,Southampton,no,True
0,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,no,True
0,3,male,25.0,0,0,7.25,S,Third,man,True,Southampton,no,True
1,3,female,18.0,0,0,7.4958,S,Third,woman,False,Southampton,yes,True
0,3,male,8.0,4,1,29.125,Q,Third,child,False,Queenstown,no,False
1,3,male,1.0,1,2,20.575,S,Third,child,False,Southampton,yes,False
0,1,male,46.0,0,0,79.2,C,First,man,True,Cherbourg,no,True
0,2,male,16.0,0,0,26.0,S,Second,man,True,Southampton,no,True
0,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,2,male,39.0,0,0,13.0,S,Second,man,True,Southampton,no,True
1,1,female,49.0,0,0,25.9292,S,First,woman,False,Southampton,yes,True
1,3,female,31.0,0,0,8.6833,S,Third,woman,False,Southampton,yes,True
0,3,male,30.0,0,0,7.2292,C,Third,man,True,Cherbourg,no,True
0,3,female,30.0,1,1,24.15,S,Third,woman,False,Southampton,no,False
0,2,male,34.0,0,0,13.0,S,Second,man,True,Southampton,no,True
1,2,female,31.0,1,1,26.25,S,Second,woman,False,Southampton,yes,False
1,1,male,11.0,1,2,120.0,S,First,child,False,Southampton,yes,False
1,3,male,0.42,0,1,8.5167,C,Third,child,False,Cherbourg,yes,False
1,3,male,27.0,0,0,6.975,S,Third,man,True,Southampton,yes,True
0,3,male,31.0,0,0,7.775,S,Third,man,True,Southampton,no,True
0,1,male,39.0,0,0,0.0,S,First,man,True,Southampton,no,True
0,3,female,18.0,0,0,7.775,S,Third,woman,False,Southampton,no,True
0,2,male,39.0,0,0,13.0,S,Second,man,True,Southampton,no,True
1,1,female,33.0,1,0,53.1,S,First,woman,False,Southampton,yes,False
0,3,male,26.0,0,0,7.8875,S,Third,man,True,Southampton,no,True
0,3,male,39.0,0,0,24.15,S,Third,man,True,Southampton,no,True
0,2,male,35.0,0,0,10.5,S,Second,man,True,Southampton,no,True
0,3,female,6.0,4,2,31.275,S,Third,child,False,Southampton,no,False
0,3,male,30.5,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,female,23.0,0,0,7.925,S,Third,woman,False,Southampton,no,True
0,2,male,31.0,1,1,37.0042,C,Second,man,True,Cherbourg,no,False
0,3,male,43.0,0,0,6.45,S,Third,man,True,Southampton,no,True
0,3,male,10.0,3,2,27.9,S,Third,child,False,Southampton,no,False
1,1,female,52.0,1,1,93.5,S,First,woman,False,Southampton,yes,False
1,3,male,27.0,0,0,8.6625,S,Third,man,True,Southampton,yes,True
0,1,male,38.0,0,0,0.0,S,First,man,True,Southampton,no,True
1,3,female,27.0,0,1,12.475,S,Third,woman,False,Southampton,yes,False
0,3,male,2.0,4,1,39.6875,S,Third,child,False,Southampton,no,False
1,2,male,1.0,0,2,37.0042,C,Second,child,False,Cherbourg,yes,False
1,1,female,62.0,0,0,80.0,,First,woman,False,,yes,True
1,3,female,15.0,1,0,14.4542,C,Third,child,False,Cherbourg,yes,False
1,2,male,0.83,1,1,18.75,S,Second,child,False,Southampton,yes,False
0,3,male,23.0,0,0,7.8542,S,Third,man,True,Southampton,no,True
0,3,male,18.0,0,0,8.3,S,Third,man,True,Southampton,no,True
1,1,female,39.0,1,1,83.1583,C,First,woman,False,Cherbourg,yes,False
0,3,male,21.0,0,0,8.6625,S,Third,man,True,Southampton,no,True
1,3,male,32.0,0,0,56.4958,S,Third,man,True,Southampton,yes,True
0,3,male,20.0,0,0,7.925,S,Third,man,True,Southampton,no,True
0,2,male,16.0,0,0,10.5,S,Second,man,True,Southampton,no,True
1,1,female,30.0,0,0,31.0,C,First,woman,False,Cherbourg,yes,True
0,3,male,34.5,0,0,6.4375,C,Third,man,True,Cherbourg,no,True
0,3,male,17.0,0,0,8.6625,S,Third,man,True,Southampton,no,True
0,3,male,42.0,0,0,7.55,S,Third,man,True,Southampton,no,True
0,3,male,35.0,0,0,7.8958,C,Third,man,True,Cherbourg,no,True
0,2,male,28.0,0,1,33.0,S,Second,man,True,Southampton,no,False
0,3,male,4.0,4,2,31.275,S,Third,child,False,Southampton,no,False
0,3,male,74.0,0,0,7.775,S,Third,man,True,Southampton,no,True
0,3,female,9.0,1,1,15.2458,C,Third,child,False,Cherbourg,no,False
1,1,female,16.0,0,1,39.4,S,First,woman,False,Southampton,yes,False
0,2,female,44.0,1,0,26.0,S,Second,woman,False,Southampton,no,False
1,3,female,18.0,0,1,9.35,S,Third,woman,False,Southampton,yes,False
1,1,female,45.0,1,1,164.8667,S,First,woman,False,Southampton,yes,False
1,1,male,51.0,0,0,26.55,S,First,man,True,Southampton,yes,True
1,3,female,24.0,0,3,19.2583,C,Third,woman,False,Cherbourg,yes,False
0,3,male,41.0,2,0,14.1083,S,Third,man,True,Southampton,no,False
0,2,male,21.0,1,0,11.5,S,Second,man,True,Southampton,no,False
1,1,female,48.0,0,0,25.9292,S,First,woman,False,Southampton,yes,True
0,2,male,24.0,0,0,13.0,S,Second,man,True,Southampton,no,True
1,2,female,42.0,0,0,13.0,S,Second,woman,False,Southampton,yes,True
1,2,female,27.0,1,0,13.8583,C,Second,woman,False,Cherbourg,yes,False
0,1,male,31.0,0,0,50.4958,S,First,man,True,Southampton,no,True
1,3,male,4.0,1,1,11.1333,S,Third,child,False,Southampton,yes,False
0,3,male,26.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,1,female,47.0,1,1,52.5542,S,First,woman,False,Southampton,yes,False
0,1,male,33.0,0,0,5.0,S,First,man,True,Southampton,no,True
0,3,male,47.0,0,0,9.0,S,Third,man,True,Southampton,no,True
1,2,female,28.0,1,0,24.0,C,Second,woman,False,Cherbourg,yes,False
1,3,female,15.0,0,0,7.225,C,Third,child,False,Cherbourg,yes,True
0,3,male,20.0,0,0,9.8458,S,Third,man,True,Southampton,no,True
0,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,1,female,56.0,0,1,83.1583,C,First,woman,False,Cherbourg,yes,False
1,2,female,25.0,0,1,26.0,S,Second,woman,False,Southampton,yes,False
0,3,male,33.0,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,3,female,22.0,0,0,10.5167,S,Third,woman,False,Southampton,no,True
0,2,male,28.0,0,0,10.5,S,Second,man,True,Southampton,no,True
0,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,no,True
0,3,female,39.0,0,5,29.125,Q,Third,woman,False,Queenstown,no,False
0,2,male,27.0,0,0,13.0,S,Second,man,True,Southampton,no,True
1,1,female,19.0,0,0,30.0,S,First,woman,False,Southampton,yes,True
1,1,male,26.0,0,0,30.0,C,First,man,True,Cherbourg,yes,True
0,3,male,32.0,0,0,7.75,Q,Third,man,True,Queenstown,no,True
0,3,male,32.97658333333334,0,0,8.4583,Q,Third,man,True,Queenstown,no,True
1,2,male,35.64221825396825,0,0,13.0,S,Second,man,True,Southampton,yes,True
1,3,female,18.346999999999998,0,0,7.225,C,Third,woman,False,Cherbourg,yes,True
0,3,male,35.571486111111106,0,0,7.225,C,Third,man,True,Cherbourg,no,True
1,3,female,20.651428571428568,0,0,7.8792,Q,Third,woman,False,Queenstown,yes,True
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,1,female,36.648,1,0,146.5208,C,First,woman,False,Cherbourg,yes,False
1,3,female,18.63142857142857,0,0,7.75,Q,Third,woman,False,Queenstown,yes,True
1,3,male,21.80633333333333,0,0,7.2292,C,Third,man,True,Cherbourg,yes,True
0,3,male,33.556181692920084,0,0,7.8958,C,Third,man,True,Cherbourg,no,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,male,35.90741666666667,1,0,15.5,Q,Third,man,True,Queenstown,no,False
1,3,female,18.63142857142857,0,0,7.75,Q,Third,woman,False,Queenstown,yes,True
0,3,male,24.824000000000005,2,0,21.6792,C,Third,man,True,Cherbourg,no,False
1,1,male,31.03,0,0,35.5,S,First,man,True,Southampton,yes,True
0,1,male,39.405,0,0,27.7208,C,First,man,True,Cherbourg,no,True
1,3,male,25.849,1,1,15.2458,C,Third,man,True,Cherbourg,yes,False
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
1,3,female,19.411428571428573,0,0,7.7875,Q,Third,woman,False,Queenstown,yes,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,male,26.76198549694611,0,0,7.8958,S,Third,man,True,Southampton,no,True
1,3,male,26.2709582084582,0,0,7.775,S,Third,man,True,Southampton,yes,True
1,3,female,29.235142857142854,1,0,24.15,Q,Third,woman,False,Queenstown,yes,False
0,3,male,31.065876522465345,0,0,8.05,S,Third,man,True,Southampton,no,True
0,3,male,48.25650595238094,0,0,7.75,Q,Third,man,True,Queenstown,no,True
1,3,female,27.94,1,1,22.3583,C,Third,woman,False,Cherbourg,yes,False
0,3,female,31.870714285714286,0,2,15.2458,C,Third,woman,False,Cherbourg,no,False
0,3,male,31.996284812409804,0,0,7.3125,S,Third,man,True,Southampton,no,True
0,3,male,30.015,0,0,8.6625,S,Third,man,True,Southampton,no,True
